latitude|longitude|name
49.342235|12.52815|Rötz, bayern, germany
47.759798|10.710171|Strucklahnungshoern, schleswig-holstein, germany
52.014166|10.779219|Bad Hersfeld1, hessen, germany
50.939934|14.130405|Porschdorf, sachsen, germany
48.917194|11.407995|Grüntensee, bayern, germany
50.895255|14.669165|Großschönau, sachsen, germany
51.270307|14.102851|Kamenz, sachsen, germany
48.370335|10.897892|Augsburg, bayern, germany
51.169769|6.93707|Hilden, nrw, germany
48.917194|11.407995|Fischbachwehr, bayern, germany
50.983299|13.6333|Hainsberg, sachsen, germany
52.458466|13.017505|Reitwein, Triftweg, brandenburg, germany
49.928612|10.75051|Trunstadt, bayern, germany
54.20911|9.5906|Luebke Koog, schleswig-holstein, germany
51.299999|7.35|Heilenbecke, nrw, germany
50.580181|13.00271|Annaberg, sachsen, germany
48.419485|12.904865|Postmünster, bayern, germany
54.090205|9.06877|Meldorf, schleswig-holstein, germany
54.20911|9.5906|Deichsiel Sommerkoog Steertloch, schleswig-holstein, germany
48.917194|11.407995|Passau Ingling, bayern, germany
50.903501|14.812336|Zittau, sachsen, germany
50.178625|8.735865|Bad Vilbel, hessen, germany
51.976711|13.62399|Prierow, brandenburg, germany
50.586614|8.676334|Gießen, hessen, germany
47.759798|10.710171|Tümlau, schleswig-holstein, germany
51.083401|13.41231|Munzig, sachsen, germany
52.874939|14.14117|Hohensaaten, brandenburg, germany
54.006207|8.880503|Friedrichskoog, schleswig-holstein, germany
52.408494|12.562564|Wusterhausen, 12, brandenburg, germany
50.879372|14.04696|Bielatal, sachsen, germany
50.835604|13.67713|Schmiedeberg, sachsen, germany
50.526585|9.0044|Letzter Heller, hessen, germany
49.376011|11.80536|Bittenbrunn, bayern, germany
50.779049|12.52485|Niedermülsen, sachsen, germany
50.356071|12.468723|Klingenthal, sachsen, germany
48.746391|11.01546|Bertoldsheim, bayern, germany
47.759798|10.710171|Kalkgrund, schleswig-holstein, germany
50.708283|13.220368|Pockau, sachsen, germany
51.672291|8.91595|Herbram, nrw, germany
52.82428|12.41671|Hohenofen, brandenburg, germany
51.411524|13.447455|Gröditz, sachsen, germany
50.044086|10.236474|Schweinfurt, bayern, germany
52.75827|14.28656|Güstebieser Loose, brandenburg, germany
49.732998|10.599046|Burghaslach, bayern, germany
51.083525|13.149345|Niederstriegis, sachsen, germany
52.469519|6.961878|Lage, niedersachsen, germany
52.574265|14.49274|Golzow, brandenburg, germany
47.759798|10.710171|KRÜCKAU, schleswig-holstein, germany
52.2575|14.58181|Brieskow, brandenburg, germany
50.692581|13.49826|Rauschenbach, sachsen, germany
52.408494|12.562564|Fehrbellin, 19, brandenburg, germany
48.46796|11.93577|Moosburg, bayern, germany
52.60945|12.340155|Rathenow, brandenburg, germany
49.152382|10.72342|Muhr, bayern, germany
48.413029|9.78166|Blaubeuren, bw, germany
50.22448|9.35204|Bad Orb, hessen, germany
50.272096|11.553888|Bernstein a., bayern, germany
52.75229|12.347875|Rhinow, brandenburg, germany
47.759798|10.710171|Everschopsiel, schleswig-holstein, germany
51.199184|13.163451|Ostrau, sachsen, germany
52.65469|12.80509|Bergerdamm, brandenburg, germany
52.080921|13.87734|Leibsch, brandenburg, germany
52.338299|14.2589|Kersdorf, brandenburg, germany
52.042969|8.15494|Versmold, nrw, germany
52.658741|12.49986|Rhinsmühlen, brandenburg, germany
51.692478|6.87014|Schermbeck, nrw, germany
53.827453|9.402107|Stoer, schleswig-holstein, germany
51.427206|7.66379|Altena Rahmedestrasse, nrw, germany
52.66024|12.27938|Grütz, brandenburg, germany
47.759798|10.710171|Arlau, schleswig-holstein, germany
52.408489|12.56256|Brandenburg, brandenburg, germany
48.917194|11.407995|Goldbergsee, bayern, germany
54.336781|9.13261|NORDFELD, schleswig-holstein, germany
51.34618|12.76167|Nemt, sachsen, germany
51.04335|12.5766|Streitwald, sachsen, germany
49.178235|10.656095|Ornbau, bayern, germany
50.760495|13.78908|Geising, sachsen, germany
48.917194|11.407995|Frankfurt a.M., bayern, germany
52.50009|6.96764|Neuenhaus, niedersachsen, germany
51.058245|13.300806|Nossen, sachsen, germany
52.458466|13.017505|Finkenheerd, Deichsiel, brandenburg, germany
50.182549|11.89871|Förmitz, bayern, germany
54.314336|8.9375|Tönning, schleswig-holstein, germany
49.224659|9.21851|Kochendorf, bw, germany
54.20911|9.5906|Neufelderkoog-Siel, schleswig-holstein, germany
48.53657|12.151775|Landshut, bayern, germany
47.941818|12.8717|Eschelbach, bayern, germany
49.814098|12.3717|Iglersreuth, bayern, germany
51.802269|11.73119|Bernburg, sachsen-anhalt, germany
51.067299|13.74726|Neustadt, sachsen, germany
48.917194|11.407995|Sylvensteinsee, bayern, germany
47.794926|12.533549|Schärding, bayern, germany
50.340179|8.37732|Rod a.d. Weil, hessen, germany
50.661598|13.334723|Olbernhau, sachsen, germany
51.003918|12.772437|Wechselburg, sachsen, germany
50.322201|11.4929|Mauthaus, bayern, germany
51.427206|7.66379|Rothenbach Grenze, nrw, germany
52.449902|13.755234|Woltersdorf, brandenburg, germany
51.427206|7.66379|Menden Oberroedingh, nrw, germany
51.049816|13.538674|Wilsdruff, sachsen, germany
48.028198|7.5821|Breisach, bw, germany
47.85652|12.128755|Rosenheim, bayern, germany
51.219405|11.638423|Golzern, sachsen-anhalt, germany
53.119308|14.27341|Blumenhagen, Neue Mühle, brandenburg, germany
54.682018|8.75599|Schlüttsiel, schleswig-holstein, germany
50.841888|13.12608|Hetzdorf, sachsen, germany
49.284039|9.16021|Gundelsheim, bw, germany
50.53185|12.403552|Rodewisch, sachsen, germany
52.990452|8.27819|Huntlosen, niedersachsen, germany
52.458466|13.017505|Golzow, Straßenbrücke, brandenburg, germany
47.759798|10.710171|Strucklahnungshörn, schleswig-holstein, germany
52.458466|13.017505|Neutornow, Schöpfwerk, brandenburg, germany
48.001539|10.506183|Dirlewang, bayern, germany
51.92762|12.385796|Bad Düben, sachsen-anhalt, germany
48.565392|12.739303|Braunau-Simbach, bayern, germany
52.458466|13.017505|Alttornow, Schöpfwerk, brandenburg, germany
53.063519|14.282|Schwedt, brandenburg, germany
50.31913|12.25681|Adorf, sachsen, germany
52.7104|14.18928|Bochowsloos, brandenburg, germany
48.402381|12.76292|Eggenfelden, bayern, germany
48.01667|11.01667|Oberfinning, bayern, germany
52.922241|12.90211|Wulkow, brandenburg, germany
54.218849|9.434|LEXFÄHRE, schleswig-holstein, germany
51.340199|7.872|Balve Helle, nrw, germany
49.516541|11.89355|Urspring, bayern, germany
53.259491|13.55605|Hardenbeck, brandenburg, germany
51.898201|11.7712|Calbe, sachsen-anhalt, germany
51.283989|14.1889|Piskowitz, sachsen, germany
47.938165|12.934836|Laufen, bayern, germany
50.73462|12.91743|Burkhardtsdorf, sachsen, germany
52.238819|13.13403|Blankensee, brandenburg, germany
48.762365|11.42523|Ingolstadt, bayern, germany
51.287689|6.288495|Bettrather Dyck, nrw, germany
47.996658|10.00008|Spindelwag, bw, germany
48.031463|12.101388|Putzmühle, bayern, germany
50.883808|7.44172|Marienfeld, nrw, germany
51.029499|14.67411|Cunnersdorf, sachsen, germany
50.88559|13.01011|Lichtenwalde, sachsen, germany
50.34412|11.02787|Schönstädt, bayern, germany
47.759798|10.710171|PINNAU, schleswig-holstein, germany
